Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters,test group ident,hue (0.1 - 10.0),pitch (0.1 - 10.0),samples mortar rests (%),samples colour rests (%),volume (mm3),dry_weight (g),density (kg/m3),UPV (km/s),fst (N/mm2),fk (N/mm2),WAC (%),IRA (kg/(m2*min)),RPV (%)
831,832,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,151,115,103,163.8,125.3,64.9,0.68,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
835,836,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,151,115,103,247.9,121.0,63.2,0.97,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
849,850,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.15,151,115,103,246.3,118.7,62.6,0.94,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
862,863,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.01,151,115,103,247.2,121.9,64.8,1.0,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
901,902,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,151,115,103,177.8,123.6,63.2,0.71,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
909,910,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,151,115,103,252.6,116.1,65.4,0.98,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
912,913,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.01,151,115,103,250.8,125.3,64.0,1.03,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
916,917,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,151,115,103,251.8,115.0,62.8,0.93,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
919,920,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,151,115,103,236.6,119.8,63.4,0.92,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
923,924,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,151,115,103,246.0,122.1,63.6,0.98,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
935,936,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,151,115,103,252.1,121.5,65.7,1.03,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
946,947,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,151,115,103,239.4,116.8,62.1,0.89,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
949,950,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.1,151,115,103,239.6,117.8,66.5,0.96,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
952,953,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,151,115,103,260.7,124.6,62.2,1.04,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
956,957,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,151,115,103,245.2,125.7,63.0,1.0,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
968,969,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.08,151,115,103,255.4,115.9,66.0,1.0,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
988,989,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,151,115,103,216.5,124.3,64.8,0.89,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
994,995,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.01,151,115,103,245.1,120.0,63.0,0.95,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
999,1000,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.13,151,115,103,250.9,121.7,64.7,1.01,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1001,1002,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,151,115,103,256.3,120.6,62.4,0.99,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1013,1014,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.48,0.01,151,115,103,242.5,115.0,63.6,0.91,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1016,1017,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.01,151,115,103,257.4,116.9,67.4,1.04,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1030,1031,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,151,115,103,241.5,123.6,62.0,0.95,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1039,1040,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.01,151,115,103,252.4,117.4,62.3,0.95,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1042,1043,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.36,0.01,151,115,103,244.6,123.1,62.0,0.96,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1053,1054,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.01,151,115,103,242.4,118.8,66.7,0.99,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1083,1084,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.05,0.13,151,115,103,260.1,120.7,64.0,1.03,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1086,1087,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.1,151,115,103,239.5,119.9,61.9,0.91,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1092,1093,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.12,151,115,103,257.9,119.9,67.4,1.07,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1121,1122,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,151,115,103,247.0,114.9,68.2,0.99,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1124,1125,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.01,151,115,103,246.6,118.9,66.5,1.0,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1130,1131,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.44,0.01,151,115,103,251.9,120.8,67.8,1.06,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1133,1134,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.01,151,115,103,250.4,120.2,65.2,1.01,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1145,1146,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.01,151,115,103,242.0,119.8,64.9,0.96,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1159,1160,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,151,115,103,239.3,118.0,62.7,0.91,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1165,1166,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.15,151,115,103,180.3,119.1,64.6,0.71,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1169,1170,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.01,151,115,103,259.8,124.6,65.8,1.09,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1178,1179,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,151,115,103,243.9,123.6,63.6,0.98,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1200,1201,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.48,0.01,151,115,103,240.2,117.7,68.0,0.99,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
1220,1221,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.13,151,115,103,245.4,117.3,63.0,0.93,4,1_k-4_10-3,9.8,9.4,0.26,0.03,1965218,6460.2,3250.2,3.4,64.67,10.22,-0.0,1.0,0.596
