Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters,test group ident,hue (0.1 - 10.0),pitch (0.1 - 10.0),samples mortar rests (%),samples colour rests (%),volume (mm3),dry_weight (g),density (kg/m3),UPV (km/s),fst (N/mm2),fk (N/mm2),WAC (%),IRA (kg/(m2*min)),RPV (%)
6341,6342,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.8,0.01,194,155,102,148.4,115.1,62.8,0.55,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6344,6345,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.41,0.01,194,155,102,237.7,116.4,68.1,0.97,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6362,6363,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.5,0.01,194,155,102,210.7,118.0,65.0,0.83,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6370,6371,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.47,0.13,194,155,102,242.8,124.9,65.3,1.02,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6376,6377,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.15,0.01,194,155,102,253.7,114.6,65.5,0.98,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6383,6384,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.15,194,155,102,250.1,118.7,65.8,1.0,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6408,6409,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.15,0.01,194,155,102,241.5,124.9,63.4,0.98,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6418,6419,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.44,0.09,194,155,102,262.0,118.1,63.8,1.01,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6421,6422,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.38,0.01,194,155,102,129.5,118.9,67.8,0.54,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6437,6438,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.35,0.01,194,155,102,179.3,117.1,67.7,0.73,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6457,6458,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.01,194,155,102,251.2,118.6,62.7,0.96,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6477,6478,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.23,0.01,194,155,102,250.1,123.1,62.6,0.99,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6484,6485,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.12,0.09,194,155,102,186.6,122.5,67.6,0.79,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6518,6519,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.14,0.01,194,155,102,195.3,120.4,63.4,0.76,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6519,6520,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.34,0.01,194,155,102,244.3,119.6,66.0,0.99,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6527,6528,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.4,0.12,194,155,102,244.9,122.6,65.0,1.0,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6571,6572,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.27,0.09,194,155,102,246.8,124.1,67.2,1.06,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6575,6576,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.43,0.01,194,155,102,244.2,122.7,67.2,1.03,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6592,6593,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.35,0.01,194,155,102,155.1,125.9,67.3,0.67,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6598,6599,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.8,0.01,194,155,102,129.3,125.4,64.6,0.54,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6599,6600,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.45,0.01,194,155,102,256.5,116.8,64.4,0.99,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6621,6622,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.17,0.01,194,155,102,249.0,115.4,62.8,0.93,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6676,6677,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.28,0.14,194,155,102,245.9,122.2,67.4,1.04,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6687,6688,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.6,0.01,194,155,102,259.3,121.7,67.8,1.1,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6705,6706,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.26,0.01,194,155,102,248.0,116.8,62.7,0.93,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6707,6708,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.19,0.15,194,155,102,256.0,120.0,67.0,1.06,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6709,6710,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.46,0.11,194,155,102,248.5,117.5,63.0,0.94,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6712,6713,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.1,0.01,194,155,102,240.8,123.3,67.3,1.02,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6717,6718,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.19,0.01,194,155,102,247.5,115.4,63.1,0.92,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6722,6723,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.39,0.01,194,155,102,242.1,121.8,62.6,0.95,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
6729,6730,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,2,0.28,0.01,194,155,102,243.0,116.4,66.2,0.96,6,4_k-6_7-2,7.6,7.8,0.23,0.02,1314173,5015.4,2734.8,2.8,46.26,10.22,9.8,2.1,0.695
